player_name,slump_id,slump_length,games_to_recover,slump_avg_fga,recovery_fga,pct_change_fga
Payton Pritchard,Payton Pritchard_71,3,3.0,8.333333333333334,5.0,-0.4
Payton Pritchard,Payton Pritchard_77,1,1.0,17.0,11.0,-0.35294117647058826
Quentin Grimes,Quentin Grimes_0,3,3.0,3.3333333333333335,5.0,0.49999999999999994
Quentin Grimes,Quentin Grimes_4,1,1.0,1.0,4.0,3.0
Quentin Grimes,Quentin Grimes_6,1,1.0,1.0,6.0,5.0
Quentin Grimes,Quentin Grimes_11,1,1.0,5.0,5.0,0.0
Quentin Grimes,Quentin Grimes_15,1,1.0,8.0,13.0,0.625
Quentin Grimes,Quentin Grimes_21,2,2.0,3.5,12.0,2.4285714285714284
Quentin Grimes,Quentin Grimes_26,3,3.0,8.0,10.0,0.25
Quentin Grimes,Quentin Grimes_30,2,2.0,12.5,14.0,0.12
Quentin Grimes,Quentin Grimes_33,1,1.0,13.0,17.0,0.3076923076923077
Quentin Grimes,Quentin Grimes_36,2,2.0,6.0,11.0,0.8333333333333334
Quentin Grimes,Quentin Grimes_40,1,1.0,7.0,5.0,-0.2857142857142857
Quentin Grimes,Quentin Grimes_45,2,2.0,7.5,9.0,0.2
Quentin Grimes,Quentin Grimes_48,2,2.0,11.5,18.0,0.5652173913043478
Quentin Grimes,Quentin Grimes_51,1,1.0,12.0,12.0,0.0
Quentin Grimes,Quentin Grimes_54,1,1.0,4.0,24.0,5.0
Quentin Grimes,Quentin Grimes_56,1,1.0,15.0,18.0,0.2
Quentin Grimes,Quentin Grimes_58,1,1.0,11.0,13.0,0.18181818181818182
RJ Barrett,RJ Barrett_0,1,1.0,21.0,18.0,-0.14285714285714285
RJ Barrett,RJ Barrett_4,7,7.0,18.428571428571427,21.0,0.13953488372093031
RJ Barrett,RJ Barrett_13,2,2.0,18.5,15.0,-0.1891891891891892
RJ Barrett,RJ Barrett_19,2,2.0,16.0,24.0,0.5
RJ Barrett,RJ Barrett_22,2,2.0,21.0,13.0,-0.38095238095238093
RJ Barrett,RJ Barrett_30,4,4.0,16.0,9.0,-0.4375
RJ Barrett,RJ Barrett_37,4,4.0,16.75,18.0,0.07462686567164178
RJ Barrett,RJ Barrett_45,2,2.0,17.0,13.0,-0.23529411764705882
RJ Barrett,RJ Barrett_50,4,4.0,15.5,22.0,0.41935483870967744
Rudy Gobert,Rudy Gobert_1,1,1.0,2.0,8.0,3.0
Rudy Gobert,Rudy Gobert_3,1,1.0,5.0,10.0,1.0
Rudy Gobert,Rudy Gobert_5,1,1.0,8.0,5.0,-0.375
Rudy Gobert,Rudy Gobert_11,1,1.0,8.0,7.0,-0.125
Rudy Gobert,Rudy Gobert_13,1,1.0,8.0,5.0,-0.375
Rudy Gobert,Rudy Gobert_18,1,1.0,7.0,8.0,0.14285714285714285
Rudy Gobert,Rudy Gobert_22,1,1.0,3.0,8.0,1.6666666666666667
Rudy Gobert,Rudy Gobert_24,2,2.0,6.0,8.0,0.3333333333333333
Rudy Gobert,Rudy Gobert_27,1,1.0,4.0,7.0,0.75
Rudy Gobert,Rudy Gobert_29,3,3.0,7.666666666666667,5.0,-0.3478260869565218
Rudy Gobert,Rudy Gobert_33,2,2.0,7.0,4.0,-0.42857142857142855
Rudy Gobert,Rudy Gobert_36,1,1.0,8.0,6.0,-0.25
Rudy Gobert,Rudy Gobert_42,1,1.0,5.0,4.0,-0.2
Rudy Gobert,Rudy Gobert_46,1,1.0,5.0,8.0,0.6
Rudy Gobert,Rudy Gobert_48,1,1.0,12.0,9.0,-0.25
Rudy Gobert,Rudy Gobert_50,1,1.0,7.0,8.0,0.14285714285714285
Rudy Gobert,Rudy Gobert_56,1,1.0,8.0,7.0,-0.125
Rudy Gobert,Rudy Gobert_58,2,2.0,3.5,4.0,0.14285714285714285
Rudy Gobert,Rudy Gobert_64,1,1.0,16.0,11.0,-0.3125
Russell Westbrook,Russell Westbrook_0,3,3.0,8.333333333333334,12.0,0.4399999999999999
Russell Westbrook,Russell Westbrook_4,2,2.0,9.5,10.0,0.05263157894736842
Russell Westbrook,Russell Westbrook_9,5,5.0,10.6,10.0,-0.05660377358490563
Russell Westbrook,Russell Westbrook_17,4,4.0,8.25,6.0,-0.2727272727272727
Russell Westbrook,Russell Westbrook_22,1,1.0,9.0,13.0,0.4444444444444444
Russell Westbrook,Russell Westbrook_28,1,1.0,13.0,6.0,-0.5384615384615384
Russell Westbrook,Russell Westbrook_33,1,1.0,11.0,18.0,0.6363636363636364
Russell Westbrook,Russell Westbrook_38,2,2.0,12.5,7.0,-0.44
Russell Westbrook,Russell Westbrook_48,6,6.0,11.333333333333334,20.0,0.7647058823529411
Russell Westbrook,Russell Westbrook_56,1,1.0,9.0,10.0,0.1111111111111111
Russell Westbrook,Russell Westbrook_61,6,6.0,13.166666666666666,10.0,-0.24050632911392403
Russell Westbrook,Russell Westbrook_68,3,3.0,15.0,10.0,-0.3333333333333333
Russell Westbrook,Russell Westbrook_72,1,1.0,11.0,9.0,-0.18181818181818182
Santi Aldama,Santi Aldama_1,1,1.0,2.0,12.0,5.0
Santi Aldama,Santi Aldama_3,2,2.0,9.0,14.0,0.5555555555555556
Santi Aldama,Santi Aldama_6,4,4.0,11.75,11.0,-0.06382978723404255
Santi Aldama,Santi Aldama_12,2,2.0,7.0,19.0,1.7142857142857142
Santi Aldama,Santi Aldama_16,2,2.0,11.0,7.0,-0.36363636363636365
Santi Aldama,Santi Aldama_26,1,1.0,8.0,16.0,1.0
Santi Aldama,Santi Aldama_31,1,1.0,12.0,7.0,-0.4166666666666667
Santi Aldama,Santi Aldama_33,1,1.0,5.0,15.0,2.0
Santi Aldama,Santi Aldama_36,4,4.0,9.25,17.0,0.8378378378378378
Santi Aldama,Santi Aldama_42,1,1.0,7.0,8.0,0.14285714285714285
Santi Aldama,Santi Aldama_46,2,2.0,11.5,11.0,-0.043478260869565216
Santi Aldama,Santi Aldama_50,3,3.0,11.0,10.0,-0.09090909090909091
Santi Aldama,Santi Aldama_56,3,3.0,12.333333333333334,11.0,-0.10810810810810816
Scottie Barnes,Scottie Barnes_0,1,1.0,14.0,11.0,-0.21428571428571427
Scottie Barnes,Scottie Barnes_7,1,1.0,23.0,15.0,-0.34782608695652173
Scottie Barnes,Scottie Barnes_15,2,2.0,17.5,20.0,0.14285714285714285
Scottie Barnes,Scottie Barnes_19,1,1.0,19.0,18.0,-0.05263157894736842
Scottie Barnes,Scottie Barnes_28,2,2.0,14.5,17.0,0.1724137931034483
Scottie Barnes,Scottie Barnes_32,1,1.0,21.0,19.0,-0.09523809523809523
Scottie Barnes,Scottie Barnes_34,6,6.0,18.666666666666668,16.0,-0.1428571428571429
Scottie Barnes,Scottie Barnes_46,8,8.0,14.875,16.0,0.07563025210084033
Scottie Barnes,Scottie Barnes_56,8,8.0,15.125,23.0,0.5206611570247934
Shaedon Sharpe,Shaedon Sharpe_1,3,3.0,11.0,23.0,1.0909090909090908
Shaedon Sharpe,Shaedon Sharpe_10,3,3.0,18.0,7.0,-0.6111111111111112
Shaedon Sharpe,Shaedon Sharpe_14,4,4.0,13.0,18.0,0.38461538461538464
Shaedon Sharpe,Shaedon Sharpe_20,1,1.0,14.0,18.0,0.2857142857142857
Shaedon Sharpe,Shaedon Sharpe_23,4,4.0,15.5,13.0,-0.16129032258064516
Shaedon Sharpe,Shaedon Sharpe_29,1,1.0,20.0,17.0,-0.15
Shaedon Sharpe,Shaedon Sharpe_32,2,2.0,16.0,9.0,-0.4375
Shaedon Sharpe,Shaedon Sharpe_35,4,4.0,12.0,14.0,0.16666666666666666
Shaedon Sharpe,Shaedon Sharpe_42,1,1.0,17.0,18.0,0.058823529411764705
Shaedon Sharpe,Shaedon Sharpe_44,4,4.0,12.75,12.0,-0.058823529411764705
Shaedon Sharpe,Shaedon Sharpe_49,1,1.0,13.0,26.0,1.0
Shaedon Sharpe,Shaedon Sharpe_52,2,2.0,18.5,18.0,-0.02702702702702703
Shaedon Sharpe,Shaedon Sharpe_56,5,5.0,13.8,13.0,-0.05797101449275367
Shaedon Sharpe,Shaedon Sharpe_64,1,1.0,20.0,15.0,-0.25
Shaedon Sharpe,Shaedon Sharpe_69,2,2.0,20.0,23.0,0.15
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_0,2,2.0,22.5,24.0,0.06666666666666667
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_3,1,1.0,20.0,18.0,-0.1
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_9,1,1.0,17.0,21.0,0.23529411764705882
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_11,2,2.0,25.0,19.0,-0.24
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_15,1,1.0,19.0,20.0,0.05263157894736842
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_17,2,2.0,28.0,19.0,-0.32142857142857145
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_24,1,1.0,21.0,26.0,0.23809523809523808
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_26,1,1.0,25.0,25.0,0.0
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_33,1,1.0,26.0,23.0,-0.11538461538461539
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_35,1,1.0,27.0,21.0,-0.2222222222222222
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_37,1,1.0,17.0,15.0,-0.11764705882352941
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_42,1,1.0,25.0,25.0,0.0
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_49,1,1.0,26.0,20.0,-0.23076923076923078
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_52,2,2.0,18.5,24.0,0.2972972972972973
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_61,1,1.0,32.0,14.0,-0.5625
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_65,1,1.0,27.0,18.0,-0.3333333333333333
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_67,1,1.0,29.0,23.0,-0.20689655172413793
Shai Gilgeous-Alexander,Shai Gilgeous-Alexander_72,3,3.0,23.666666666666668,26.0,0.0985915492957746
Stephen Curry,Stephen Curry_1,1,1.0,20.0,11.0,-0.45
Stephen Curry,Stephen Curry_12,1,1.0,16.0,17.0,0.0625
Stephen Curry,Stephen Curry_14,3,3.0,20.333333333333332,18.0,-0.11475409836065568
Stephen Curry,Stephen Curry_20,1,1.0,7.0,21.0,2.0
Stephen Curry,Stephen Curry_22,1,1.0,13.0,24.0,0.8461538461538461
Stephen Curry,Stephen Curry_24,2,2.0,18.0,15.0,-0.16666666666666666
Stephen Curry,Stephen Curry_29,1,1.0,21.0,17.0,-0.19047619047619047
Stephen Curry,Stephen Curry_33,1,1.0,16.0,11.0,-0.3125
Stephen Curry,Stephen Curry_36,1,1.0,17.0,15.0,-0.11764705882352941
Stephen Curry,Stephen Curry_38,4,4.0,25.25,19.0,-0.24752475247524752
Stephen Curry,Stephen Curry_44,1,1.0,23.0,17.0,-0.2608695652173913
Stephen Curry,Stephen Curry_48,1,1.0,14.0,25.0,0.7857142857142857
Stephen Curry,Stephen Curry_58,1,1.0,21.0,8.0,-0.6190476190476191
Stephen Curry,Stephen Curry_60,2,2.0,15.5,31.0,1.0
Stephen Curry,Stephen Curry_65,1,1.0,10.0,17.0,0.7
Stephen Curry,Stephen Curry_68,1,1.0,14.0,20.0,0.42857142857142855
Stephon Castle,Stephon Castle_1,7,7.0,7.0,11.0,0.5714285714285714
Stephon Castle,Stephon Castle_14,9,9.0,13.444444444444445,15.0,0.11570247933884296
Stephon Castle,Stephon Castle_24,3,3.0,9.333333333333334,9.0,-0.035714285714285775
Stephon Castle,Stephon Castle_28,3,3.0,5.0,8.0,0.6
Stephon Castle,Stephon Castle_35,1,1.0,12.0,16.0,0.3333333333333333
Stephon Castle,Stephon Castle_41,1,1.0,20.0,15.0,-0.25
Stephon Castle,Stephon Castle_51,5,5.0,11.4,16.0,0.40350877192982454
Stephon Castle,Stephon Castle_70,5,5.0,16.6,16.0,-0.036144578313253094
T.J. McConnell,T.J. McConnell_3,3,3.0,7.666666666666667,10.0,0.3043478260869565
T.J. McConnell,T.J. McConnell_9,1,1.0,9.0,10.0,0.1111111111111111
T.J. McConnell,T.J. McConnell_12,1,1.0,11.0,12.0,0.09090909090909091
T.J. McConnell,T.J. McConnell_17,2,2.0,9.0,9.0,0.0
T.J. McConnell,T.J. McConnell_30,5,5.0,7.6,4.0,-0.47368421052631576
T.J. McConnell,T.J. McConnell_36,5,5.0,7.8,7.0,-0.10256410256410255
T.J. McConnell,T.J. McConnell_42,1,1.0,9.0,9.0,0.0
T.J. McConnell,T.J. McConnell_45,2,2.0,5.0,11.0,1.2
T.J. McConnell,T.J. McConnell_48,1,1.0,8.0,6.0,-0.25
T.J. McConnell,T.J. McConnell_51,1,1.0,12.0,3.0,-0.75
T.J. McConnell,T.J. McConnell_54,1,1.0,8.0,5.0,-0.375
T.J. McConnell,T.J. McConnell_56,4,4.0,5.0,9.0,0.8
T.J. McConnell,T.J. McConnell_62,3,3.0,8.666666666666666,3.0,-0.6538461538461539
T.J. McConnell,T.J. McConnell_68,1,1.0,6.0,7.0,0.16666666666666666
T.J. McConnell,T.J. McConnell_72,1,1.0,10.0,7.0,-0.3
T.J. McConnell,T.J. McConnell_75,2,2.0,5.5,7.0,0.2727272727272727
Tobias Harris,Tobias Harris_2,3,3.0,13.333333333333334,8.0,-0.4
Tobias Harris,Tobias Harris_12,4,4.0,13.5,16.0,0.18518518518518517
Tobias Harris,Tobias Harris_17,2,2.0,9.5,8.0,-0.15789473684210525
Tobias Harris,Tobias Harris_20,1,1.0,8.0,10.0,0.25
Tobias Harris,Tobias Harris_25,1,1.0,13.0,5.0,-0.6153846153846154
Tobias Harris,Tobias Harris_27,3,3.0,7.666666666666667,9.0,0.17391304347826084
Tobias Harris,Tobias Harris_37,2,2.0,11.5,15.0,0.30434782608695654
Tobias Harris,Tobias Harris_40,5,5.0,9.4,12.0,0.276595744680851
Tobias Harris,Tobias Harris_48,1,1.0,9.0,16.0,0.7777777777777778
Tobias Harris,Tobias Harris_54,1,1.0,12.0,13.0,0.08333333333333333
Tobias Harris,Tobias Harris_64,1,1.0,8.0,9.0,0.125
Tobias Harris,Tobias Harris_66,2,2.0,13.0,10.0,-0.23076923076923078
Toumani Camara,Toumani Camara_1,1,1.0,6.0,8.0,0.3333333333333333
Toumani Camara,Toumani Camara_3,1,1.0,3.0,10.0,2.3333333333333335
Toumani Camara,Toumani Camara_6,4,4.0,7.75,5.0,-0.3548387096774194
Toumani Camara,Toumani Camara_13,1,1.0,8.0,11.0,0.375
Toumani Camara,Toumani Camara_15,3,3.0,12.666666666666666,4.0,-0.6842105263157895
Toumani Camara,Toumani Camara_22,1,1.0,4.0,6.0,0.5
Toumani Camara,Toumani Camara_27,4,4.0,6.5,13.0,1.0
Toumani Camara,Toumani Camara_35,6,6.0,10.333333333333334,9.0,-0.12903225806451618
Toumani Camara,Toumani Camara_49,4,4.0,9.75,8.0,-0.1794871794871795
Toumani Camara,Toumani Camara_55,2,2.0,9.5,11.0,0.15789473684210525
Toumani Camara,Toumani Camara_61,3,3.0,9.333333333333334,10.0,0.07142857142857136
Toumani Camara,Toumani Camara_70,1,1.0,8.0,8.0,0.0
Toumani Camara,Toumani Camara_73,1,1.0,8.0,16.0,1.0
Toumani Camara,Toumani Camara_75,2,2.0,15.5,7.0,-0.5483870967741935
Trae Young,Trae Young_3,3,3.0,21.333333333333332,15.0,-0.29687499999999994
Trae Young,Trae Young_7,2,2.0,15.5,25.0,0.6129032258064516
Trae Young,Trae Young_10,2,2.0,17.0,16.0,-0.058823529411764705
Trae Young,Trae Young_13,3,3.0,12.333333333333334,12.0,-0.027027027027027074
Trae Young,Trae Young_17,1,1.0,18.0,12.0,-0.3333333333333333
Trae Young,Trae Young_20,5,5.0,19.0,18.0,-0.05263157894736842
Trae Young,Trae Young_29,1,1.0,13.0,21.0,0.6153846153846154
Trae Young,Trae Young_39,5,5.0,15.2,26.0,0.7105263157894738
Trae Young,Trae Young_47,1,1.0,22.0,26.0,0.18181818181818182
Trae Young,Trae Young_49,2,2.0,23.0,28.0,0.21739130434782608
Trae Young,Trae Young_53,6,6.0,16.333333333333332,24.0,0.46938775510204095
Trae Young,Trae Young_61,1,1.0,18.0,18.0,0.0
Trae Young,Trae Young_68,4,4.0,17.75,16.0,-0.09859154929577464
Trey Murphy III,Trey Murphy III_0,3,3.0,13.666666666666666,13.0,-0.04878048780487801
Trey Murphy III,Trey Murphy III_6,3,3.0,16.333333333333332,11.0,-0.32653061224489793
Trey Murphy III,Trey Murphy III_13,1,1.0,16.0,17.0,0.0625
Trey Murphy III,Trey Murphy III_21,2,2.0,19.0,17.0,-0.10526315789473684
Trey Murphy III,Trey Murphy III_29,2,2.0,15.5,17.0,0.0967741935483871
Trey Murphy III,Trey Murphy III_35,1,1.0,18.0,15.0,-0.16666666666666666
Trey Murphy III,Trey Murphy III_37,8,8.0,16.875,12.0,-0.28888888888888886
Trey Murphy III,Trey Murphy III_47,4,4.0,16.0,16.0,0.0
Ty Jerome,Ty Jerome_3,1,1.0,5.0,7.0,0.4
Ty Jerome,Ty Jerome_5,1,1.0,9.0,2.0,-0.7777777777777778
Ty Jerome,Ty Jerome_10,1,1.0,4.0,9.0,1.25
Ty Jerome,Ty Jerome_13,1,1.0,8.0,15.0,0.875
Ty Jerome,Ty Jerome_18,8,8.0,6.125,10.0,0.6326530612244898
Ty Jerome,Ty Jerome_27,5,5.0,8.0,5.0,-0.375
Ty Jerome,Ty Jerome_33,1,1.0,10.0,7.0,-0.3
Ty Jerome,Ty Jerome_38,1,1.0,9.0,12.0,0.3333333333333333
Ty Jerome,Ty Jerome_41,1,1.0,8.0,11.0,0.375
Ty Jerome,Ty Jerome_45,2,2.0,8.0,7.0,-0.125
Ty Jerome,Ty Jerome_48,1,1.0,12.0,8.0,-0.3333333333333333
Ty Jerome,Ty Jerome_54,1,1.0,10.0,17.0,0.7
Ty Jerome,Ty Jerome_57,1,1.0,12.0,4.0,-0.6666666666666666
Ty Jerome,Ty Jerome_59,1,1.0,9.0,8.0,-0.1111111111111111
Ty Jerome,Ty Jerome_62,2,2.0,12.0,8.0,-0.3333333333333333
Tyler Herro,Tyler Herro_2,1,1.0,20.0,20.0,0.0
Tyler Herro,Tyler Herro_13,2,2.0,19.5,22.0,0.1282051282051282
Tyler Herro,Tyler Herro_18,1,1.0,19.0,19.0,0.0
Tyler Herro,Tyler Herro_23,5,5.0,19.2,15.0,-0.21874999999999997
Tyler Herro,Tyler Herro_32,3,3.0,17.0,16.0,-0.058823529411764705
Tyler Herro,Tyler Herro_41,1,1.0,19.0,14.0,-0.2631578947368421
Tyler Herro,Tyler Herro_43,4,4.0,19.5,20.0,0.02564102564102564
Tyler Herro,Tyler Herro_48,2,2.0,17.0,30.0,0.7647058823529411
Tyler Herro,Tyler Herro_53,1,1.0,19.0,16.0,-0.15789473684210525
Tyler Herro,Tyler Herro_55,2,2.0,24.5,10.0,-0.5918367346938775
Tyler Herro,Tyler Herro_58,3,3.0,19.0,23.0,0.21052631578947367
Tyler Herro,Tyler Herro_63,2,2.0,15.0,20.0,0.3333333333333333
Tyler Herro,Tyler Herro_66,1,1.0,11.0,19.0,0.7272727272727273
Tyrese Haliburton,Tyrese Haliburton_0,6,6.0,14.333333333333334,16.0,0.11627906976744182
Tyrese Haliburton,Tyrese Haliburton_8,1,1.0,11.0,18.0,0.6363636363636364
Tyrese Haliburton,Tyrese Haliburton_10,1,1.0,14.0,14.0,0.0
Tyrese Haliburton,Tyrese Haliburton_13,2,2.0,12.5,14.0,0.12
Tyrese Haliburton,Tyrese Haliburton_20,1,1.0,10.0,16.0,0.6
Tyrese Haliburton,Tyrese Haliburton_24,1,1.0,10.0,23.0,1.3
Tyrese Haliburton,Tyrese Haliburton_30,1,1.0,6.0,13.0,1.1666666666666667
Tyrese Haliburton,Tyrese Haliburton_33,1,1.0,13.0,21.0,0.6153846153846154
Tyrese Haliburton,Tyrese Haliburton_39,3,3.0,10.333333333333334,11.0,0.06451612903225801
Tyrese Haliburton,Tyrese Haliburton_47,2,2.0,8.0,15.0,0.875
Tyrese Haliburton,Tyrese Haliburton_60,1,1.0,13.0,16.0,0.23076923076923078
Tyrese Haliburton,Tyrese Haliburton_64,1,1.0,16.0,15.0,-0.0625
Tyrese Haliburton,Tyrese Haliburton_70,1,1.0,8.0,11.0,0.375
Tyrese Maxey,Tyrese Maxey_0,5,5.0,26.0,22.0,-0.15384615384615385
Tyrese Maxey,Tyrese Maxey_13,3,3.0,19.333333333333332,15.0,-0.2241379310344827
Tyrese Maxey,Tyrese Maxey_25,1,1.0,13.0,12.0,-0.07692307692307693
Tyrese Maxey,Tyrese Maxey_28,1,1.0,27.0,20.0,-0.25925925925925924
Tyrese Maxey,Tyrese Maxey_31,2,2.0,27.5,28.0,0.01818181818181818
Tyrese Maxey,Tyrese Maxey_45,1,1.0,9.0,10.0,0.1111111111111111
Tyus Jones,Tyus Jones_3,2,2.0,8.0,10.0,0.25
Tyus Jones,Tyus Jones_6,2,2.0,6.0,13.0,1.1666666666666667
Tyus Jones,Tyus Jones_11,6,6.0,11.5,6.0,-0.4782608695652174
Tyus Jones,Tyus Jones_25,1,1.0,10.0,8.0,-0.2
Tyus Jones,Tyus Jones_29,2,2.0,8.0,15.0,0.875
Tyus Jones,Tyus Jones_32,2,2.0,6.5,12.0,0.8461538461538461
Tyus Jones,Tyus Jones_35,2,2.0,4.5,5.0,0.1111111111111111
Tyus Jones,Tyus Jones_44,13,13.0,7.923076923076923,7.0,-0.11650485436893207
Tyus Jones,Tyus Jones_58,1,1.0,11.0,4.0,-0.6363636363636364
Tyus Jones,Tyus Jones_61,2,2.0,5.5,9.0,0.6363636363636364
Tyus Jones,Tyus Jones_68,1,1.0,7.0,11.0,0.5714285714285714
Tyus Jones,Tyus Jones_73,1,1.0,9.0,8.0,-0.1111111111111111
Tyus Jones,Tyus Jones_76,2,2.0,5.0,8.0,0.6
Tyus Jones,Tyus Jones_79,1,1.0,8.0,13.0,0.625
Victor Wembanyama,Victor Wembanyama_0,1,1.0,18.0,17.0,-0.05555555555555555
Victor Wembanyama,Victor Wembanyama_2,2,2.0,9.5,20.0,1.105263157894737
Victor Wembanyama,Victor Wembanyama_5,4,4.0,16.0,15.0,-0.0625
Victor Wembanyama,Victor Wembanyama_15,1,1.0,20.0,17.0,-0.15
Victor Wembanyama,Victor Wembanyama_17,1,1.0,18.0,16.0,-0.1111111111111111
Victor Wembanyama,Victor Wembanyama_20,1,1.0,20.0,24.0,0.2
Victor Wembanyama,Victor Wembanyama_26,1,1.0,30.0,18.0,-0.4
Victor Wembanyama,Victor Wembanyama_29,3,3.0,17.0,17.0,0.0
Victor Wembanyama,Victor Wembanyama_33,3,3.0,18.666666666666668,21.0,0.12499999999999993
Victor Wembanyama,Victor Wembanyama_42,1,1.0,20.0,11.0,-0.45
Zaccharie Risacher,Zaccharie Risacher_0,8,8.0,10.625,18.0,0.6941176470588235
Zaccharie Risacher,Zaccharie Risacher_9,4,4.0,11.5,6.0,-0.4782608695652174
Zaccharie Risacher,Zaccharie Risacher_17,1,1.0,8.0,10.0,0.25
Zaccharie Risacher,Zaccharie Risacher_24,8,8.0,8.875,8.0,-0.09859154929577464
Zaccharie Risacher,Zaccharie Risacher_34,6,6.0,9.166666666666666,14.0,0.5272727272727273
Zaccharie Risacher,Zaccharie Risacher_43,1,1.0,8.0,10.0,0.25
Zaccharie Risacher,Zaccharie Risacher_48,1,1.0,15.0,10.0,-0.3333333333333333
Zaccharie Risacher,Zaccharie Risacher_50,1,1.0,8.0,6.0,-0.25
Zaccharie Risacher,Zaccharie Risacher_54,1,1.0,10.0,9.0,-0.1
Zaccharie Risacher,Zaccharie Risacher_56,1,1.0,7.0,16.0,1.2857142857142858
Zaccharie Risacher,Zaccharie Risacher_65,1,1.0,5.0,21.0,3.2
Zaccharie Risacher,Zaccharie Risacher_67,2,2.0,12.5,10.0,-0.2
Zach LaVine,Zach LaVine_4,1,1.0,9.0,17.0,0.8888888888888888
Zach LaVine,Zach LaVine_9,1,1.0,16.0,9.0,-0.4375
Zach LaVine,Zach LaVine_16,1,1.0,9.0,22.0,1.4444444444444444
Zach LaVine,Zach LaVine_19,1,1.0,11.0,22.0,1.0
Zach LaVine,Zach LaVine_22,1,1.0,11.0,19.0,0.7272727272727273
Zach LaVine,Zach LaVine_25,1,1.0,13.0,25.0,0.9230769230769231
Zach LaVine,Zach LaVine_27,1,1.0,12.0,20.0,0.6666666666666666
Zach LaVine,Zach LaVine_34,4,4.0,17.75,21.0,0.18309859154929578
Zach LaVine,Zach LaVine_40,1,1.0,20.0,13.0,-0.35
Zach LaVine,Zach LaVine_42,2,2.0,16.0,14.0,-0.125
Zach LaVine,Zach LaVine_45,1,1.0,18.0,14.0,-0.2222222222222222
Zach LaVine,Zach LaVine_48,1,1.0,12.0,19.0,0.5833333333333334
Zach LaVine,Zach LaVine_53,1,1.0,16.0,22.0,0.375
Zach LaVine,Zach LaVine_60,4,4.0,14.5,18.0,0.2413793103448276
Zach LaVine,Zach LaVine_65,1,1.0,8.0,15.0,0.875
Zach LaVine,Zach LaVine_67,1,1.0,13.0,19.0,0.46153846153846156
Zach LaVine,Zach LaVine_72,1,1.0,23.0,11.0,-0.5217391304347826
